c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.492,0.229,-0.22,0.549,0.213,-0.138,-0.057,0.234,0.429,0.069,-0.423,0.394,0.12,-0.058,0.117,-0.063,0.318,-0.135,0.055,0.136,0.089,-0.234,0.238,0.143,-0.031
0.499,0.226,-0.216,0.555,0.224,-0.139,-0.036,0.245,0.422,0.077,-0.445,0.383,0.103,-0.059,0.107,-0.085,0.289,-0.132,0.058,0.13,0.057,-0.237,0.252,0.124,-0.034
0.505,0.226,-0.211,0.555,0.23,-0.134,-0.011,0.251,0.409,0.089,-0.468,0.372,0.081,-0.061,0.095,-0.113,0.262,-0.13,0.063,0.122,0.027,-0.24,0.264,0.108,-0.034
0.514,0.224,-0.205,0.558,0.24,-0.125,0.013,0.259,0.402,0.098,-0.49,0.354,0.055,-0.062,0.084,-0.136,0.239,-0.124,0.066,0.117,-0.008,-0.242,0.276,0.089,-0.034
0.522,0.225,-0.198,0.559,0.249,-0.114,0.035,0.272,0.39,0.107,-0.507,0.34,0.034,-0.062,0.07,-0.154,0.212,-0.109,0.073,0.11,-0.041,-0.244,0.285,0.065,-0.038
0.528,0.223,-0.188,0.555,0.258,-0.102,0.063,0.284,0.376,0.117,-0.52,0.324,0.002,-0.061,0.059,-0.174,0.192,-0.099,0.075,0.108,-0.071,-0.245,0.297,0.044,-0.043
0.534,0.227,-0.184,0.555,0.26,-0.097,0.087,0.291,0.36,0.125,-0.539,0.303,-0.023,-0.06,0.051,-0.195,0.163,-0.084,0.081,0.1,-0.099,-0.244,0.304,0.026,-0.043
0.538,0.231,-0.175,0.558,0.265,-0.085,0.118,0.299,0.346,0.133,-0.545,0.286,-0.047,-0.059,0.038,-0.219,0.133,-0.072,0.083,0.093,-0.127,-0.247,0.312,0.007,-0.046
0.541,0.233,-0.169,0.553,0.27,-0.074,0.147,0.311,0.329,0.143,-0.554,0.265,-0.068,-0.059,0.027,-0.237,0.106,-0.06,0.083,0.087,-0.158,-0.247,0.32,-0.01,-0.052
0.538,0.233,-0.161,0.546,0.271,-0.059,0.177,0.321,0.312,0.149,-0.559,0.248,-0.096,-0.059,0.02,-0.261,0.079,-0.05,0.089,0.079,-0.188,-0.247,0.329,-0.028,-0.053
0.54,0.236,-0.15,0.539,0.274,-0.053,0.204,0.33,0.291,0.156,-0.567,0.229,-0.121,-0.057,0.01,-0.285,0.052,-0.037,0.1,0.076,-0.215,-0.248,0.334,-0.042,-0.055
0.543,0.234,-0.139,0.534,0.275,-0.044,0.23,0.342,0.275,0.162,-0.575,0.211,-0.144,-0.057,0.003,-0.294,0.019,-0.025,0.104,0.066,-0.245,-0.246,0.341,-0.057,-0.056
0.541,0.235,-0.128,0.526,0.276,-0.037,0.259,0.351,0.257,0.168,-0.582,0.194,-0.166,-0.056,-0.009,-0.311,-0.012,-0.014,0.108,0.059,-0.275,-0.245,0.346,-0.062,-0.059
0.534,0.234,-0.119,0.519,0.28,-0.031,0.284,0.36,0.237,0.175,-0.582,0.176,-0.189,-0.049,-0.02,-0.332,-0.039,-0.004,0.107,0.054,-0.3,-0.241,0.35,-0.066,-0.063
0.524,0.234,-0.114,0.508,0.281,-0.024,0.31,0.365,0.219,0.18,-0.583,0.155,-0.206,-0.049,-0.032,-0.349,-0.069,0.009,0.114,0.045,-0.327,-0.236,0.353,-0.066,-0.062
0.514,0.232,-0.1,0.494,0.277,-0.011,0.336,0.373,0.199,0.184,-0.583,0.136,-0.23,-0.042,-0.046,-0.367,-0.092,0.02,0.115,0.038,-0.352,-0.235,0.355,-0.072,-0.065
0.504,0.229,-0.089,0.477,0.274,-0.004,0.359,0.377,0.179,0.19,-0.585,0.119,-0.253,-0.038,-0.058,-0.371,-0.116,0.03,0.118,0.036,-0.377,-0.229,0.353,-0.071,-0.066
0.495,0.23,-0.079,0.46,0.273,0.007,0.38,0.385,0.161,0.2,-0.588,0.102,-0.275,-0.032,-0.069,-0.385,-0.14,0.041,0.12,0.027,-0.401,-0.223,0.348,-0.07,-0.066
0.488,0.229,-0.066,0.445,0.272,0.016,0.402,0.388,0.145,0.205,-0.588,0.081,-0.29,-0.022,-0.086,-0.391,-0.164,0.052,0.12,0.019,-0.422,-0.22,0.347,-0.069,-0.068
0.472,0.223,-0.057,0.428,0.269,0.037,0.427,0.39,0.125,0.21,-0.583,0.059,-0.311,-0.014,-0.096,-0.4,-0.188,0.062,0.118,0.012,-0.44,-0.213,0.346,-0.064,-0.068
0.457,0.221,-0.049,0.407,0.266,0.047,0.447,0.394,0.105,0.21,-0.57,0.036,-0.33,-0.006,-0.11,-0.417,-0.207,0.074,0.122,0.007,-0.459,-0.211,0.342,-0.065,-0.068
0.444,0.216,-0.039,0.383,0.263,0.057,0.47,0.396,0.079,0.213,-0.558,0.021,-0.342,0.002,-0.117,-0.426,-0.233,0.086,0.122,0.004,-0.478,-0.203,0.339,-0.068,-0.069
0.434,0.211,-0.027,0.356,0.255,0.068,0.487,0.396,0.062,0.211,-0.548,-0.005,-0.359,0.007,-0.13,-0.431,-0.262,0.096,0.126,-0.003,-0.494,-0.198,0.333,-0.071,-0.066
0.422,0.207,-0.011,0.335,0.249,0.08,0.501,0.394,0.042,0.213,-0.537,-0.024,-0.374,0.013,-0.137,-0.436,-0.286,0.107,0.128,-0.009,-0.506,-0.191,0.325,-0.073,-0.068
0.405,0.2,0,0.315,0.247,0.086,0.514,0.392,0.023,0.21,-0.528,-0.042,-0.386,0.02,-0.147,-0.438,-0.309,0.114,0.131,-0.015,-0.524,-0.186,0.32,-0.071,-0.063
0.387,0.194,0.012,0.29,0.238,0.097,0.525,0.391,0.001,0.21,-0.511,-0.063,-0.398,0.028,-0.154,-0.446,-0.331,0.123,0.127,-0.025,-0.535,-0.174,0.314,-0.075,-0.065
